p,ct,sa,sigma1,alpha_smooth,beta_smooth,turner_ang,density_ratio,mixed_layer_final_mask,mixed_layer_temp_mask,mixed_layer_sal_mask,mixed_layer_sigma_mask,mixed_layer_mask,gradient_layer_final_mask,mixed_layer_step1_mask,grad_layer_step2_mask,grad_layer_step3_mask,grad_layer_step4_mask,mixed_layer_salt_finger_mask,gradient_layer_salt_finger_mask,mixed_layer_diffusive_convective_mask,gradient_layer_diffusive_convective_mask
1059.0,13.003822,38.74001,33.501516027642765,0.00022225214210490357,0.0007343855790438595,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1060.0,13.003822,38.74001,33.501516027642765,0.00022226769601621678,0.0007343760419295254,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1061.0,13.003822,38.74001,33.501516027642765,0.00022228332784551266,0.000734366486313923,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1062.0,13.003822,38.74001,33.501516027642765,0.00022229903753592816,0.0007343569122098104,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1063.0,13.003822,38.74001,33.501516027642765,0.0002223148250719096,0.0007343473196176646,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1064.0,13.003822,38.74001,33.501516027642765,0.0002223306904361358,0.000734337708542744,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1065.0,13.003822,38.74001,33.501516027642765,0.00022234663365257835,0.0007343280789780341,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1066.0,13.003822,38.74001,33.501516027642765,0.0002223626546642207,0.0007343184309363465,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1067.0,13.003822,38.74001,33.501516027642765,0.00022237877113681433,0.0007343087600959171,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1068.0,13.003822,38.74001,33.501516027642765,0.0002223949830499149,0.0007342990664603332,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1069.0,13.003822,38.74001,33.501516027642765,0.00022241129038301562,0.0007342893500332052,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1070.0,13.003822,38.74001,33.501516027642765,0.0002224276931155473,0.0007342796108181678,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1071.0,13.003822,38.74001,33.501516027642765,0.0002224441912268789,0.0007342698488188614,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1072.0,13.003822,38.74001,33.501516027642765,0.00022246078469631753,0.0007342600640389603,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1073.0,13.003822,38.74001,33.501516027642765,0.00022247747350310777,0.0007342502564821503,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1074.0,13.003822,38.74001,33.501516027642765,0.00022249425762643294,0.0007342404261521407,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1075.0,13.003822,38.74001,33.501516027642765,0.00022251113704541316,0.0007342305730526623,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1076.0,13.003822,38.74001,33.501516027642765,0.00022252810418562925,0.0007342206990143831,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1077.0,13.003822,38.74001,33.501516027642765,0.00022254509093516176,0.00073421082049763,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1078.0,13.003822,38.74001,33.501516027642765,0.0002225620972895148,0.0007342009375031981,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1079.0,13.003822,38.74001,33.501516027642765,0.0002225791232046079,0.0007341910500393919,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1080.0,13.003822,38.74001,33.501516027642765,0.0002225961686750991,0.0007341811581093931,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1081.0,13.003822,38.74001,33.501516027642765,0.0002226132337369175,0.0007341712617040911,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1082.0,13.003822,38.74001,33.501516027642765,0.00022263031838555715,0.0007341613608242841,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1083.0,13.003822,38.74001,33.501516027642765,0.0002226474226165093,0.0007341514554707726,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1084.0,13.003822,38.74001,33.501516027642765,0.00022266454642526283,0.0007341415456443457,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1085.0,13.003822,38.74001,33.501516027642765,0.00022268168976689304,0.0007341316313557101,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1086.0,13.003822,38.74001,33.501516027642765,0.00022269885069476405,0.0007341217130876025,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1087.0,13.003822,38.74001,33.501516027642765,0.00022271602447232938,0.0007341117920123284,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1088.0,13.003822,38.74001,33.501516027642765,0.000222733211176555,0.0007341018681130191,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1089.0,13.003822,38.74001,33.501516027642765,0.00022275041072446398,0.0007340919414076076,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1090.0,13.003822,38.74001,33.501516027642765,0.00022276762319300975,0.0007340820118792489,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1091.0,13.003822,38.74001,33.501516027642765,0.00022278484849922386,0.0007340720795458641,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1092.0,13.003822,38.74001,33.501516027642765,0.00022280207313942298,0.000734062147634874,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1093.0,13.003822,38.74001,33.501516027642765,0.00022281929711353402,0.0007340522161462747,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1094.0,13.003822,38.74001,33.501516027642765,0.00022283652042148398,0.0007340422850800625,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1095.0,13.003822,38.74001,33.501516027642765,0.0002228537430631997,0.0007340323544362336,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1096.0,13.003822,38.74001,33.501516027642765,0.00022287096503860826,0.0007340224242147845,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1097.0,13.003822,38.74001,33.501516027642765,0.00022288818634763654,0.0007340124944157113,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1098.0,13.003822,38.74001,33.501516027642765,0.00022290540699021165,0.0007340025650390105,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1099.0,13.003822,38.74001,33.501516027642765,0.00022292262696626053,0.0007339926360846781,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1100.0,13.003822,38.74001,33.501516027642765,0.00022293984627571025,0.0007339827075527108,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1101.0,13.003822,38.74001,33.501516027642765,0.00022295706491848796,0.0007339727794431048,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1102.0,13.003822,38.74001,33.501516027642765,0.00022297428289452058,0.0007339628517558563,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1103.0,13.003822,38.74001,33.501516027642765,0.0002229915002037353,0.0007339529244909616,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1104.0,13.003822,38.74001,33.501516027642765,0.0002230087168460592,0.0007339429976484169,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1105.0,13.003822,38.74001,33.501516027642765,0.0002230259328214195,0.000733933071228219,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1106.0,13.003822,38.74001,33.501516027642765,0.00022304314812974328,0.0007339231452303637,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1107.0,13.003822,38.74001,33.501516027642765,0.00022306036277095772,0.0007339132196548475,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1108.0,13.003822,38.74001,33.501516027642765,0.00022307757674499008,0.0007339032945016668,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1109.0,13.003822,38.74001,33.501516027642765,0.00022309479005176754,0.0007338933697708179,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1110.0,13.003822,38.74001,33.501516027642765,0.00022311200269121729,0.0007338834454622971,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1111.0,13.003822,38.74001,33.501516027642765,0.00022312921466326665,0.0007338735215761009,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1112.0,13.003822,38.74001,33.501516027642765,0.0002231464259678429,0.0007338635981122252,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1113.0,13.003822,38.74001,33.501516027642765,0.0002231636366048732,0.0007338536750706667,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1114.0,13.003822,38.74001,33.501516027642765,0.00022318084657428503,0.0007338437524514217,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1115.0,13.003822,38.74001,33.501516027642765,0.00022319805587600567,0.0007338338302544864,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1116.0,13.003822,38.74001,33.501516027642765,0.0002232152645099624,0.0007338239084798572,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1117.0,13.003822,38.74001,33.501516027642765,0.00022323247247608264,0.0007338139871275306,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1118.0,13.003822,38.74001,33.501516027642765,0.00022324967977429378,0.0007338040661975027,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1119.0,13.003822,38.74001,33.501516027642765,0.0002232668864045232,0.0007337941456897699,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1120.0,13.003822,38.74001,33.501516027642765,0.00022328409236669838,0.0007337842256043286,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1121.0,13.003822,38.74001,33.501516027642765,0.00022330129766074671,0.0007337743059411753,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1122.0,13.003822,38.74001,33.501516027642765,0.00022331850228659572,0.000733764386700306,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1123.0,13.003822,38.74001,33.501516027642765,0.00022333570624417278,0.0007337544678817175,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1124.0,13.003822,38.74001,33.501516027642765,0.0002233529095334055,0.0007337445494854059,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1125.0,13.003822,38.74001,33.501516027642765,0.00022337011215422137,0.0007337346315113675,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1126.0,13.003822,38.74001,33.501516027642765,0.00022338731410654787,0.0007337247139595986,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1127.0,13.003822,38.74001,33.501516027642765,0.0002234045153903127,0.0007337147968300959,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1128.0,13.003822,38.74001,33.501516027642765,0.00022342171600544326,0.0007337048801228555,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1129.0,13.003822,38.74001,33.501516027642765,0.00022343891595186734,0.0007336949638378739,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1130.0,13.003822,38.74001,33.501516027642765,0.00022345611522951237,0.0007336850479751475,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1131.0,13.003822,38.74001,33.501516027642765,0.00022347331383830608,0.0007336751325346723,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1132.0,13.003822,38.74001,33.501516027642765,0.00022349051177817617,0.0007336652175164451,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1133.0,13.003822,38.74001,33.501516027642765,0.00022350770904905023,0.000733655302920462,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1134.0,13.003822,38.74001,33.501516027642765,0.000223524905650856,0.0007336453887467198,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1135.0,13.003822,38.74001,33.501516027642765,0.00022354210158352113,0.0007336354749952143,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
